year,state,electiondistrict,runoff,special,candidate,party,writein,candidatevotes,totalvotes
2010,Texas,TX23,NA,FALSE,Martin Nitschke,libertarian,FALSE,2482,151534
2010,Texas,TX23,NA,FALSE,"Francisco """"Quico"""" Canseco",republican,FALSE,74853,151534
2010,Texas,TX24,NA,FALSE,David Sparks,libertarian,FALSE,22609,122687
2010,Texas,TX24,NA,FALSE,Kenny Marchant,republican,FALSE,100078,122687
2010,Texas,TX25,NA,FALSE,Donna Campbell,republican,FALSE,84849,189247
2010,Texas,TX25,NA,FALSE,Lloyd Doggett,democrat,FALSE,99967,189247
2010,Texas,TX25,NA,FALSE,Jim Stutsman,libertarian,FALSE,4431,189247
2010,Texas,TX26,NA,FALSE,Mark Boler,libertarian,FALSE,4062,180431
2010,Texas,TX26,NA,FALSE,Neil L. Durrance,democrat,FALSE,55385,180431
2010,Texas,TX26,NA,FALSE,Michael C. Burgess,republican,FALSE,120984,180431
2010,Texas,TX27,NA,FALSE,Ed Mishou,libertarian,FALSE,5376,106531
2010,Texas,TX27,NA,FALSE,R. Blake Farenthold,republican,FALSE,50976,106531
2010,Texas,TX27,NA,FALSE,Solomon P. Ortiz,democrat,FALSE,50179,106531
2010,Texas,TX28,NA,FALSE,Henry Cuellar,democrat,FALSE,62773,111402
2010,Texas,TX28,NA,FALSE,Bryan Underwood,republican,FALSE,46740,111402
2010,Texas,TX28,NA,FALSE,Stephen Kaat,libertarian,FALSE,1889,111402
2010,Texas,TX29,NA,FALSE,Brad Walters,libertarian,FALSE,866,66948
2010,Texas,TX29,NA,FALSE,Gene Green,democrat,FALSE,43257,66948
2010,Texas,TX29,NA,FALSE,Roy Morales,republican,FALSE,22825,66948
2010,Texas,TX30,NA,FALSE,J. B. Oswalt,libertarian,FALSE,2988,113978
2010,Texas,TX30,NA,FALSE,Stephen E. Broden,republican,FALSE,24668,113978
2010,Texas,TX30,NA,FALSE,Eddie Bernice Johnson,democrat,FALSE,86322,113978
2010,Texas,TX31,NA,FALSE,Bill Oliver,libertarian,FALSE,26735,153119
2010,Texas,TX31,NA,FALSE,John R. Carter,republican,FALSE,126384,153119
2010,Texas,TX32,NA,FALSE,John Jay Myers,libertarian,FALSE,3178,126869
2010,Texas,TX32,NA,FALSE,Grier Raggio,democrat,FALSE,44258,126869
2010,Texas,TX32,NA,FALSE,Pete Sessions,republican,FALSE,79433,126869
2010,Utah,UT1,NA,FALSE,Jared Paul Stratton,libertarian,FALSE,4307,195462
2010,Utah,UT1,NA,FALSE,Rob Bishop,republican,FALSE,135247,195462
2010,Utah,UT1,NA,FALSE,Kirk D. Pearson,constitution,FALSE,9143,195462
2010,Utah,UT1,NA,FALSE,Morgan E. Bowen,democrat,FALSE,46765,195462
2010,Utah,UT2,NA,FALSE,Morgan Philpot,republican,FALSE,116001,251847
2010,Utah,UT2,NA,FALSE,Randall Hinton,constitution,FALSE,4578,251847
2010,Utah,UT2,NA,FALSE,Wayne L. Hill,unaffiliated,FALSE,1726,251847
2010,Utah,UT2,NA,FALSE,Jim Matheson,democrat,FALSE,127151,251847
2010,Utah,UT2,NA,FALSE,Dave Glissmeyer,unaffiliated,FALSE,2391,251847
2010,Utah,UT3,NA,FALSE,Jake Shannon,libertarian,FALSE,2945,193186
2010,Utah,UT3,NA,FALSE,Douglas Sligting,constitution,FALSE,4596,193186
2010,Utah,UT3,NA,FALSE,Joseph L. Puente,unaffiliated,FALSE,1604,193186
2010,Utah,UT3,NA,FALSE,Jason Chaffetz,republican,FALSE,139721,193186
2010,Utah,UT3,NA,FALSE,Karen Hyer,democrat,FALSE,44320,193186
2010,Vermont,VT0,NA,FALSE,Peter Welch,democrat,FALSE,154006,238521
2010,Vermont,VT0,NA,FALSE,Gus Jaccaci,independent,FALSE,4704,238521
2010,Vermont,VT0,NA,FALSE,Paul D. Beaudry,republican,FALSE,76403,238521
2010,Vermont,VT0,NA,FALSE,Jane Newton,socialist,FALSE,3222,238521
2010,Vermont,VT0,NA,FALSE,NA,NA,TRUE,186,238521
2010,Virginia,VA1,NA,FALSE,Robert J. Wittman,republican,FALSE,135564,212236
2010,Virginia,VA1,NA,FALSE,"G. Gail """"for Rail"""" Parker",independent green,FALSE,2544,212236
2010,Virginia,VA1,NA,FALSE,Krystal M. Ball,democrat,FALSE,73824,212236
2010,Virginia,VA1,NA,FALSE,NA,NA,TRUE,304,212236
2010,Virginia,VA2,NA,FALSE,E. Scott Rigell,republican,FALSE,88340,166289
2010,Virginia,VA2,NA,FALSE,Kenny E. Golden,independent,FALSE,7194,166289
2010,Virginia,VA2,NA,FALSE,NA,NA,TRUE,164,166289
2010,Virginia,VA2,NA,FALSE,Glenn C. Nye,democrat,FALSE,70591,166289
2010,Virginia,VA3,NA,FALSE,NA,NA,TRUE,171,163900
2010,Virginia,VA3,NA,FALSE,James J. Quigley,libertarian,FALSE,2383,163900
2010,Virginia,VA3,NA,FALSE,"C. L. """"Chuck"""" Smith, Jr.",republican,FALSE,44553,163900
2010,Virginia,VA3,NA,FALSE,"Robert C. """"Bobby"""" Scott",democrat,FALSE,114754,163900
2010,Virginia,VA3,NA,FALSE,John D. Kelly,independent,FALSE,2039,163900
2010,Virginia,VA4,NA,FALSE,Wynne V. E. LeGrow,democrat,FALSE,74298,198389
2010,Virginia,VA4,NA,FALSE,J. Randy Forbes,republican,FALSE,123659,198389
2010,Virginia,VA4,NA,FALSE,NA,NA,TRUE,432,198389
2010,Virginia,VA5,NA,FALSE,NA,NA,TRUE,185,235299
2010,Virginia,VA5,NA,FALSE,Thomas S. P. Perriello,democrat,FALSE,110562,235299
2010,Virginia,VA5,NA,FALSE,Jeffrey A. Clark,independent,FALSE,4992,235299
2010,Virginia,VA5,NA,FALSE,Robert Hurt,republican,FALSE,119560,235299
2010,Virginia,VA6,NA,FALSE,Stuart M. Bain,libertarian,FALSE,15309,167154
2010,Virginia,VA6,NA,FALSE,NA,NA,TRUE,2709,167154
2010,Virginia,VA6,NA,FALSE,Jeffrey W. Vanke,independent,FALSE,21649,167154
2010,Virginia,VA6,NA,FALSE,Bob Goodlatte,republican,FALSE,127487,167154
2010,Virginia,VA7,NA,FALSE,Eric Cantor,republican,FALSE,138209,233402
2010,Virginia,VA7,NA,FALSE,Rick E. Waugh,democrat,FALSE,79616,233402
2010,Virginia,VA7,NA,FALSE,NA,NA,TRUE,413,233402
2010,Virginia,VA7,NA,FALSE,Floyd C. Bayne,independent green,FALSE,15164,233402
2010,Virginia,VA8,NA,FALSE,James P. Moran,democrat,FALSE,116404,190748
2010,Virginia,VA8,NA,FALSE,J. Patrick Murray,republican,FALSE,71145,190748
2010,Virginia,VA8,NA,FALSE,J. Ron Fisher,independent green,FALSE,2707,190748
2010,Virginia,VA8,NA,FALSE,NA,NA,TRUE,492,190748
2010,Virginia,VA9,NA,FALSE,H. Morgan Griffith,republican,FALSE,95726,186917
2010,Virginia,VA9,NA,FALSE,NA,NA,TRUE,166,186917
2010,Virginia,VA9,NA,FALSE,Rick Boucher,democrat,FALSE,86743,186917
2010,Virginia,VA9,NA,FALSE,Jeremiah D. Heaton,independent,FALSE,4282,186917
2010,Virginia,VA10,NA,FALSE,NA,NA,TRUE,229,208556
2010,Virginia,VA10,NA,FALSE,Jeffery R. Barnett,democrat,FALSE,72604,208556
2010,Virginia,VA10,NA,FALSE,William B. Redpath,libertarian,FALSE,4607,208556
2010,Virginia,VA10,NA,FALSE,Frank R. Wolf,republican,FALSE,131116,208556
2010,Virginia,VA11,NA,FALSE,Christopher F. DeCarlo,independent,FALSE,1846,226951
2010,Virginia,VA11,NA,FALSE,"David William Gillis, Jr.",independent green,FALSE,959,226951
2010,Virginia,VA11,NA,FALSE,Gerald E. Connolly,democrat,FALSE,111720,226951
2010,Virginia,VA11,NA,FALSE,David L. Dotson,libertarian,FALSE,1382,226951
2010,Virginia,VA11,NA,FALSE,Keith S. Fimian,republican,FALSE,110739,226951
2010,Virginia,VA11,NA,FALSE,NA,NA,TRUE,305,226951
2010,Washington,WA1,NA,FALSE,Jay Inslee,democrat,FALSE,172642,299379
2010,Washington,WA1,NA,FALSE,James Watkins,republican,FALSE,126737,299379
2010,Washington,WA2,NA,FALSE,Rick Larsen,democrat,FALSE,155241,303963
2010,Washington,WA2,NA,FALSE,John Koster,republican,FALSE,148722,303963
2010,Washington,WA3,NA,FALSE,Denny Heck,democrat,FALSE,135654,288453
2010,Washington,WA3,NA,FALSE,Jaime Herrera,republican,FALSE,152799,288453
2010,Washington,WA4,NA,FALSE,Doc Hastings,republican,FALSE,156726,231699
2010,Washington,WA4,NA,FALSE,Jay Clough,democrat,FALSE,74973,231699
2010,Washington,WA5,NA,FALSE,Daryl Romeyn,democrat,FALSE,101146,278381
2010,Washington,WA5,NA,FALSE,Cathy McMorris,republican,FALSE,177235,278381
2010,Washington,WA6,NA,FALSE,Norman D. Dicks,democrat,FALSE,151873,261673
2010,Washington,WA6,NA,FALSE,Doug Cloud,republican,FALSE,109800,261673
2010,Washington,WA7,NA,FALSE,Jim McDermott,democrat,FALSE,232649,280390
2010,Washington,WA7,NA,FALSE,Bob Jeffers-Schroder,independent,FALSE,47741,280390
2010,Washington,WA8,NA,FALSE,Suzan DelBene,democrat,FALSE,148581,309877
2010,Washington,WA8,NA,FALSE,David G. Reichert,republican,FALSE,161296,309877
2010,Washington,WA9,NA,FALSE,Richard (Dick) Muri,republican,FALSE,101851,225594
2010,Washington,WA9,NA,FALSE,Adam Smith,democrat,FALSE,123743,225594
2010,West Virginia,WV1,NA,FALSE,Mike Oliverio,democrat,FALSE,89220,179880
2010,West Virginia,WV1,NA,FALSE,David B. McKinley,republican,FALSE,90660,179880
2010,West Virginia,WV2,NA,FALSE,Virginia Lynch Graf,democrat,FALSE,55001,185246
2010,West Virginia,WV2,NA,FALSE,Shelley Moore Capito,republican,FALSE,126814,185246
2010,West Virginia,WV2,NA,FALSE,Phil Hudok,constitution,FALSE,3431,185246
2010,West Virginia,WV3,NA,FALSE,"Elliott E. """"Spike"""" Maynard",republican,FALSE,65611,149247
2010,West Virginia,WV3,NA,FALSE,Nick J. Rahall II,democrat,FALSE,83636,149247
2010,Wisconsin,WI1,NA,FALSE,John Heckenlively,democrat,FALSE,79363,263627
2010,Wisconsin,WI1,NA,FALSE,Blank Vote/Scattering,,FALSE,134,263627
2010,Wisconsin,WI1,NA,FALSE,Paul Ryan,republican,FALSE,179819,263627
2010,Wisconsin,WI1,NA,FALSE,Joseph Kexel,libertarian,FALSE,4311,263627
2010,Wisconsin,WI2,NA,FALSE,Chad Lee,republican,FALSE,118099,309460
2010,Wisconsin,WI2,NA,FALSE,Blank Vote/Scattering,,FALSE,197,309460
2010,Wisconsin,WI2,NA,FALSE,Tammy Baldwin,democrat,FALSE,191164,309460
2010,Wisconsin,WI3,NA,FALSE,Dan Kapanke,republican,FALSE,116838,251340
2010,Wisconsin,WI3,NA,FALSE,Blank Vote/Scattering,,FALSE,121,251340
2010,Wisconsin,WI3,NA,FALSE,Michael Krsiean,indepdent citizen for constitutional government,FALSE,8001,251340
2010,Wisconsin,WI3,NA,FALSE,Ron Kind,democrat,FALSE,126380,251340
2010,Wisconsin,WI4,NA,FALSE,Dan Sebring,republican,FALSE,61543,208103
2010,Wisconsin,WI4,NA,FALSE,Blank Vote/Scattering,,FALSE,199,208103
2010,Wisconsin,WI4,NA,FALSE,Gwen Moore,democrat,FALSE,143559,208103
2010,Wisconsin,WI4,NA,FALSE,Eddie Ahmad Ayyash,coalition on government reform,FALSE,2802,208103
2010,Wisconsin,WI5,NA,FALSE,Robert R. Raymond,independent,FALSE,10813,331258
2010,Wisconsin,WI5,NA,FALSE,Blank Vote/Scattering,,FALSE,169,331258
2010,Wisconsin,WI5,NA,FALSE,Todd P. Kolosso,democrat,FALSE,90634,331258
2010,Wisconsin,WI5,NA,FALSE,F. James Sensenbrenner,republican,FALSE,229642,331258
2010,Wisconsin,WI6,NA,FALSE,Joseph C. Kallas,democrat,FALSE,75926,259367
2010,Wisconsin,WI6,NA,FALSE,Blank Vote/Scattering,,FALSE,170,259367
2010,Wisconsin,WI6,NA,FALSE,Thomas E. Petri,republican,FALSE,183271,259367
2010,Wisconsin,WI7,NA,FALSE,Julie M. Lassa,democrat,FALSE,113018,254389
2010,Wisconsin,WI7,NA,FALSE,Gary Kauther,independent no war bailout,FALSE,8397,254389
2010,Wisconsin,WI7,NA,FALSE,Sean Duffy,republican,FALSE,132551,254389
2010,Wisconsin,WI7,NA,FALSE,Blank Vote/Scattering,,FALSE,423,254389
2010,Wisconsin,WI8,NA,FALSE,Reid J. Ribble,republican,FALSE,143998,262938
2010,Wisconsin,WI8,NA,FALSE,Blank Vote/Scattering,,FALSE,294,262938
2010,Wisconsin,WI8,NA,FALSE,Steve Kagen,democrat,FALSE,118646,262938
2010,Wyoming,WY0,NA,FALSE,Under votes,,FALSE,3665,190822
2010,Wyoming,WY0,NA,FALSE,John V. Love,libertarian,FALSE,9253,190822
2010,Wyoming,WY0,NA,FALSE,NA,NA,TRUE,287,190822
2010,Wyoming,WY0,NA,FALSE,David Wendt,democrat,FALSE,45768,190822
2010,Wyoming,WY0,NA,FALSE,Cynthia M. Lummis,republican,FALSE,131661,190822
2010,Wyoming,WY0,NA,FALSE,Over votes,,FALSE,188,190822
2012,Alabama,AL1,NA,FALSE,NA,NA,TRUE,4302,200676
2012,Alabama,AL1,NA,FALSE,Jo Bonner,republican,FALSE,196374,200676
2012,Alabama,AL2,NA,FALSE,Therese Ford,democrat,FALSE,103092,283953
2012,Alabama,AL2,NA,FALSE,NA,NA,TRUE,270,283953
2012,Alabama,AL2,NA,FALSE,Martha Roby,republican,FALSE,180591,283953
2012,Alabama,AL3,NA,FALSE,Mike Rogers,republican,FALSE,175306,273930
2012,Alabama,AL3,NA,FALSE,John Andrew Harris,democrat,FALSE,98141,273930
2012,Alabama,AL3,NA,FALSE,NA,NA,TRUE,483,273930
2012,Alabama,AL4,NA,FALSE,Daniel H. Boman,democrat,FALSE,69706,269118
2012,Alabama,AL4,NA,FALSE,NA,NA,TRUE,341,269118
2012,Alabama,AL4,NA,FALSE,Robert B. Aderholt,republican,FALSE,199071,269118
2012,Alabama,AL5,NA,FALSE,NA,NA,TRUE,336,291293
2012,Alabama,AL5,NA,FALSE,Charlie L. Holley,democrat,FALSE,101772,291293
2012,Alabama,AL5,NA,FALSE,Mo Brooks,republican,FALSE,189185,291293
2012,Alabama,AL6,NA,FALSE,Penny H. Bailey,democrat,FALSE,88267,308102
2012,Alabama,AL6,NA,FALSE,NA,NA,TRUE,573,308102
2012,Alabama,AL6,NA,FALSE,Spencer Bachus,republican,FALSE,219262,308102
2012,Alabama,AL7,NA,FALSE,Don Chamberlain,republican,FALSE,73835,306558
2012,Alabama,AL7,NA,FALSE,Terri A. Sewell,democrat,FALSE,232520,306558
2012,Alabama,AL7,NA,FALSE,NA,NA,TRUE,203,306558
2012,Alaska,AK0,NA,FALSE,Jim C. McDermott,libertarian,FALSE,15028,289804
2012,Alaska,AK0,NA,FALSE,NA,NA,TRUE,964,289804
2012,Alaska,AK0,NA,FALSE,Don Young,republican,FALSE,185296,289804
2012,Alaska,AK0,NA,FALSE,Ted Gianoutsos,nominated by petition,FALSE,5589,289804
2012,Alaska,AK0,NA,FALSE,Sharon M. Cissna,democrat,FALSE,82927,289804
2012,Arizona,AZ1,NA,FALSE,Kim Allen,libertarian,FALSE,15227,251595
2012,Arizona,AZ1,NA,FALSE,Ann Kirkpatrick,democrat,FALSE,122774,251595
2012,Arizona,AZ1,NA,FALSE,Jonathan Paton,republican,FALSE,113594,251595
2012,Arizona,AZ2,NA,FALSE,Martha McSally,republican,FALSE,144884,292279
2012,Arizona,AZ2,NA,FALSE,Ron Barber,democrat,FALSE,147338,292279
2012,Arizona,AZ2,NA,FALSE,NA,NA,TRUE,57,292279
2012,Arizona,AZ3,NA,FALSE,Ra_l M. Grijalva,democrat,FALSE,98468,168698
2012,Arizona,AZ3,NA,FALSE,Blanca Guerra,libertarian,FALSE,7567,168698
2012,Arizona,AZ3,NA,FALSE,Gabriela Saucedo Mercer,republican,FALSE,62663,168698
2012,Arizona,AZ4,NA,FALSE,Richard Grayson,americans elect,FALSE,2393,243760
2012,Arizona,AZ4,NA,FALSE,Joe Pamelia,libertarian,FALSE,9306,243760
2012,Arizona,AZ4,NA,FALSE,Johnnie Robinson,democrat,FALSE,69154,243760
2012,Arizona,AZ4,NA,FALSE,Paul A. Gosar,republican,FALSE,162907,243760
2012,Arizona,AZ5,NA,FALSE,Matt Salmon,republican,FALSE,183470,273059
2012,Arizona,AZ5,NA,FALSE,Spencer Morgan,democrat,FALSE,89589,273059
2012,Arizona,AZ6,NA,FALSE,Mark Salazar,green,FALSE,5637,293177
2012,Arizona,AZ6,NA,FALSE,Jack Anderson,libertarian,FALSE,10167,293177
2012,Arizona,AZ6,NA,FALSE,NA,NA,TRUE,1,293177
2012,Arizona,AZ6,NA,FALSE,David Schweikert,republican,FALSE,179706,293177
2012,Arizona,AZ6,NA,FALSE,Matt Jette,democrat,FALSE,97666,293177
2012,Arizona,AZ7,NA,FALSE,Joe Cobb,libertarian,FALSE,23338,127827
2012,Arizona,AZ7,NA,FALSE,Ed Pastor,democrat,FALSE,104489,127827
2012,Arizona,AZ8,NA,FALSE,Gene Scharer,democrat,FALSE,95635,272791
2012,Arizona,AZ8,NA,FALSE,Stephen Dolgos,americans elect,FALSE,4347,272791
2012,Arizona,AZ8,NA,FALSE,Trent Franks,republican,FALSE,172809,272791
2012,Arizona,AZ9,NA,FALSE,Vernon B. Parker,republican,FALSE,111630,250131
2012,Arizona,AZ9,NA,FALSE,Powell Gammill,libertarian,FALSE,16620,250131
2012,Arizona,AZ9,NA,FALSE,Kyrsten Sinema,democrat,FALSE,121881,250131
2012,Arkansas,AR1,NA,FALSE,Jessica Paxton,libertarian,FALSE,6427,246843
2012,Arkansas,AR1,NA,FALSE,Jacob Holloway,green,FALSE,5015,246843
2012,Arkansas,AR1,NA,FALSE,"Eric A. """"Rick"""" Crawford",republican,FALSE,138800,246843
2012,Arkansas,AR1,NA,FALSE,Scott Ellington,democrat,FALSE,96601,246843
2012,Arkansas,AR2,NA,FALSE,Tim Griffin,republican,FALSE,158175,286598
2012,Arkansas,AR2,NA,FALSE,Herb Rule,democrat,FALSE,113156,286598
2012,Arkansas,AR2,NA,FALSE,Chris Hayes,libertarian,FALSE,6701,286598
2012,Arkansas,AR2,NA,FALSE,Barbara Ward,green,FALSE,8566,286598
2012,Arkansas,AR3,NA,FALSE,David Pangrac,libertarian,FALSE,19875,245660
2012,Arkansas,AR3,NA,FALSE,Steve Womack,republican,FALSE,186467,245660
2012,Arkansas,AR3,NA,FALSE,Rebekah J. Kennedy,green,FALSE,39318,245660
2012,Arkansas,AR4,NA,FALSE,Tom Cotton,republican,FALSE,154149,258953
2012,Arkansas,AR4,NA,FALSE,J. Joshua Drake,green,FALSE,4807,258953
2012,Arkansas,AR4,NA,FALSE,Bobby Tullis,libertarian,FALSE,4984,258953
2012,Arkansas,AR4,NA,FALSE,Gene Jeffress,democrat,FALSE,95013,258953
2012,California,CA1,NA,FALSE,Jim Reed,democrat,FALSE,125386,294213
2012,California,CA1,NA,FALSE,Doug La Malfa,republican,FALSE,168827,294213
2012,California,CA2,NA,FALSE,Jared Huffman,democrat,FALSE,226216,317526
2012,California,CA2,NA,FALSE,Daniel W. Roberts,republican,FALSE,91310,317526
2012,California,CA3,NA,FALSE,Kim Vann,republican,FALSE,107086,233968
2012,California,CA3,NA,FALSE,John Garamendi,democrat,FALSE,126882,233968
2012,California,CA4,NA,FALSE,Tom McClintock,republican,FALSE,197803,323688
2012,California,CA4,NA,FALSE,Jack Uppal,democrat,FALSE,125885,323688
2012,California,CA5,NA,FALSE,Randy Loftin,republican,FALSE,69545,272417
2012,California,CA5,NA,FALSE,Mike Thompson,democrat,FALSE,202872,272417
2012,California,CA6,NA,FALSE,Doris O. Matsui,democrat,FALSE,160667,214073
2012,California,CA6,NA,FALSE,"Joseph McCray, Sr.",republican,FALSE,53406,214073
2012,California,CA7,NA,FALSE,Daniel E. Lungren,republican,FALSE,132050,273291
2012,California,CA7,NA,FALSE,Ami Bera,democrat,FALSE,141241,273291
2012,California,CA8,NA,FALSE,Gregg Imus,republican,FALSE,76551,179644
2012,California,CA8,NA,FALSE,Paul Cook,republican,FALSE,103093,179644
2012,California,CA9,NA,FALSE,Ricky Gill,republican,FALSE,94704,213077
2012,California,CA9,NA,FALSE,Jerry McNerney,democrat,FALSE,118373,213077
2012,California,CA10,NA,FALSE,Jeff Denham,republican,FALSE,110265,209199
2012,California,CA10,NA,FALSE,Jose Hernandez,democrat,FALSE,98934,209199
2012,California,CA11,NA,FALSE,George Miller,democrat,FALSE,200743,287879
2012,California,CA11,NA,FALSE,Virginia Fuller,republican,FALSE,87136,287879
2012,California,CA12,NA,FALSE,John Dennis,republican,FALSE,44478,298187
2012,California,CA12,NA,FALSE,Nancy Pelosi,democrat,FALSE,253709,298187
2012,California,CA13,NA,FALSE,Barbara Lee,democrat,FALSE,250436,288582
2012,California,CA13,NA,FALSE,Marilyn M. Singleton,none,FALSE,38146,288582
2012,California,CA14,NA,FALSE,Deborah ??Debbie?? Bacigalupi,republican,FALSE,54455,258283
2012,California,CA14,NA,FALSE,Jackie Speier,democrat,FALSE,203828,258283
2012,California,CA15,NA,FALSE,Fortney Pete Stark,democrat,FALSE,110646,231034
2012,California,CA15,NA,FALSE,Eric Swalwell,democrat,FALSE,120388,231034
2012,California,CA16,NA,FALSE,Jim Costa,democrat,FALSE,84649,147450
2012,California,CA16,NA,FALSE,Brian Daniel Whelan,republican,FALSE,62801,147450
2012,California,CA17,NA,FALSE,Evelyn Li,republican,FALSE,57336,216728
2012,California,CA17,NA,FALSE,Michael M. Honda,democrat,FALSE,159392,216728
2012,California,CA18,NA,FALSE,Anna G. Eshoo,democrat,FALSE,212831,301934
2012,California,CA18,NA,FALSE,Dave Chapman,republican,FALSE,89103,301934
2012,California,CA19,NA,FALSE,Zoe Lofgren,democrat,FALSE,162300,221613
2012,California,CA19,NA,FALSE,Robert Murray,republican,FALSE,59313,221613
2012,California,CA20,NA,FALSE,Sam Farr,democrat,FALSE,172996,233562
2012,California,CA20,NA,FALSE,Jeff Taylor,republican,FALSE,60566,233562
2012,California,CA21,NA,FALSE,John Hernandez,democrat,FALSE,49119,116283
2012,California,CA21,NA,FALSE,David G. Valadao,republican,FALSE,67164,116283
2012,California,CA22,NA,FALSE,Otto Lee,democrat,FALSE,81555,213941
2012,California,CA22,NA,FALSE,Devin Nunes,republican,FALSE,132386,213941
2012,California,CA23,NA,FALSE,Kevin McCarthy,republican,FALSE,158161,216003
2012,California,CA23,NA,FALSE,Terry Phillips,none,FALSE,57842,216003
2012,California,CA24,NA,FALSE,Lois Capps,democrat,FALSE,156749,284495
2012,California,CA24,NA,FALSE,Abel Maldonado,republican,FALSE,127746,284495
2012,California,CA25,NA,FALSE,Lee C. Rogers,democrat,FALSE,106982,236575
2012,California,CA25,NA,FALSE,Howard P. ??Buck?? McKeon,republican,FALSE,129593,236575
2012,California,CA26,NA,FALSE,Julia Brownley,democrat,FALSE,139072,263935
2012,California,CA26,NA,FALSE,Tony Strickland,republican,FALSE,124863,263935
2012,California,CA27,NA,FALSE,Judy Chu,democrat,FALSE,154191,241008
2012,California,CA27,NA,FALSE,Jack Orswell,republican,FALSE,86817,241008
2012,California,CA28,NA,FALSE,Phil Jennerjahn,republican,FALSE,58008,246711
2012,California,CA28,NA,FALSE,Adam B. Schiff,democrat,FALSE,188703,246711
2012,California,CA29,NA,FALSE,David R. Hernandez,none,FALSE,38994,150281
2012,California,CA29,NA,FALSE,Tony Cardenas,democrat,FALSE,111287,150281
2012,California,CA30,NA,FALSE,Howard L. Berman,democrat,FALSE,98395,247851
2012,California,CA30,NA,FALSE,Brad Sherman,democrat,FALSE,149456,247851
2012,California,CA31,NA,FALSE,Bob Dutton,republican,FALSE,72255,161219
2012,California,CA31,NA,FALSE,Gary G. Miller,republican,FALSE,88964,161219
2012,California,CA32,NA,FALSE,David L. Miller,republican,FALSE,65208,190111
2012,California,CA32,NA,FALSE,Grace F. Napolitano,democrat,FALSE,124903,190111
2012,California,CA33,NA,FALSE,Henry A. Waxman,democrat,FALSE,171860,318520
2012,California,CA33,NA,FALSE,Bill Bloomfield,none,FALSE,146660,318520
2012,California,CA34,NA,FALSE,Stephen C. Smith,republican,FALSE,20223,140590
2012,California,CA34,NA,FALSE,Xavier Becerra,democrat,FALSE,120367,140590
2012,California,CA35,NA,FALSE,Joe Baca,democrat,FALSE,62982,142680
2012,California,CA35,NA,FALSE,Gloria Negrete McLeod,democrat,FALSE,79698,142680
2012,California,CA36,NA,FALSE,Mary Bono Mack,republican,FALSE,97953,208142
2012,California,CA36,NA,FALSE,Raul Ruiz,democrat,FALSE,110189,208142
2012,California,CA37,NA,FALSE,Morgan Osborne,republican,FALSE,32541,239580
2012,California,CA37,NA,FALSE,Karen Bass,democrat,FALSE,207039,239580
2012,California,CA38,NA,FALSE,Linda T. S_nchez,democrat,FALSE,145280,215087
2012,California,CA38,NA,FALSE,Benjamin Campos,republican,FALSE,69807,215087
2012,California,CA39,NA,FALSE,Edward R. Royce,republican,FALSE,145607,251967
2012,California,CA39,NA,FALSE,Jay Chen,democrat,FALSE,106360,251967
2012,California,CA40,NA,FALSE,Lucille Roybal-Allard,democrat,FALSE,73940,125553
2012,California,CA40,NA,FALSE,David Sanchez,democrat,FALSE,51613,125553
2012,California,CA41,NA,FALSE,John Tavaglione,republican,FALSE,72074,175652
2012,California,CA41,NA,FALSE,Mark Takano,democrat,FALSE,103578,175652
2012,California,CA42,NA,FALSE,Michael Williamson,democrat,FALSE,84702,214947
2012,California,CA42,NA,FALSE,Ken Calvert,republican,FALSE,130245,214947
2012,California,CA43,NA,FALSE,Maxine Waters,democrat,FALSE,143123,200894
2012,California,CA43,NA,FALSE,Bob Flores,democrat,FALSE,57771,200894
2012,California,CA44,NA,FALSE,Janice Hahn,democrat,FALSE,99909,165898
2012,California,CA44,NA,FALSE,Laura Richardson,democrat,FALSE,65989,165898
2012,California,CA45,NA,FALSE,John Campbell,republican,FALSE,171417,293231
2012,California,CA45,NA,FALSE,Sukhee Kang,democrat,FALSE,121814,293231
